0;Nome;0;Empresa;Departamento;0.00
3025;Aristotle E. Meadows;57;Finale;Accounting;9490.00
3034;Kennedy U. Quinn;46;Lycos;Tech Support;2262.00
3038;Nerea N. Stafford;50;Google;Sales and Marketing;8973.00
3048;Channing G. Burke;35;Finale;Tech Support;7936.00
3056;Neve V. Mcknight;55;Altavista;Media Relations;8731.00
3059;Yeo V. Cobb;43;Finale;Research and Development;3597.00
3065;Keegan X. Crawford;67;Adobe;Asset Management;2191.00
3066;Sara H. Nolan;58;Google;Tech Support;3527.00
3075;Aaron L. Parrish;64;Altavista;Research and Development;3307.00
3077;Judah B. Hutchinson;60;Borland;Tech Support;8780.00
3086;Stacy P. Shannon;25;Google;Asset Management;4965.00
3089;Illana U. Bowers;20;Macromedia;Accounting;7966.00
3109;Pascale Q. Berger;67;Lavasoft;Quality Assurance;3115.00
3115;Sydney U. Perkins;29;Macromedia;Advertising;7569.00
3155;Nomlanga E. Williams;70;Macromedia;Customer Service;5501.00
3160;Martina H. Lowe;50;Yahoo;Public Relations;4328.00
3166;Sydnee Z. Solomon;53;Yahoo;Asset Management;6196.00
3180;Cassady F. Stewart;27;Adobe;Quality Assurance;3278.00
3184;Genevieve U. Glover;64;Lavasoft;Payroll;9865.00
3188;Hilary T. Hensley;46;Google;Asset Management;4274.00
3197;Mohammad E. Edwards;51;Finale;Finances;4190.00
3203;Harriet T. Burke;36;Lavasoft;Asset Management;3513.00
3204;Conan D. Reilly;63;Microsoft;Accounting;6993.00
3219;Walker D. Hurley;48;Altavista;Tech Support;9245.00
3233;Veda O. Montoya;19;Microsoft;Advertising;8764.00
3236;Elton A. Day;61;Yahoo;Quality Assurance;5209.00
3240;Jael F. Carey;63;Cakewalk;Legal Department;8190.00
3254;Edward M. Cox;64;Macromedia;Asset Management;6968.00
3258;Oleg H. Ferguson;70;Adobe;Advertising;7211.00
3270;Brenna Q. Curry;63;Microsoft;Legal Department;1442.00
3274;Erin Z. Odonnell;54;Macromedia;Legal Department;5076.00
3287;Chaney A. Mccall;51;Macromedia;Quality Assurance;2354.00
3292;Selma F. Park;45;Finale;Research and Development;2084.00
3301;Basil D. Watson;23;Google;Quality Assurance;5874.00
3305;Elton N. Frost;36;Lavasoft;Media Relations;9194.00
3316;Lillian P. Avila;53;Altavista;Research and Development;9403.00
3326;Clio Q. Payne;52;Yahoo;Quality Assurance;9883.00
3329;Jael F. Mcdonald;70;Cakewalk;Accounting;3486.00
3330;Hu G. Mcintyre;24;Altavista;Payroll;3916.00
3331;Nero N. Mills;52;Google;Research and Development;1648.00
3334;Darrel Z. Mccarty;35;Finale;Advertising;8510.00
3337;Cade V. Mullen;44;Adobe;Customer Relations;7146.00
3338;Piper F. Colon;59;Lavasoft;Customer Service;1567.00
3346;Ignatius D. Powell;23;Sibelius;Customer Relations;7576.00
3351;Branden B. Strickland;40;Yahoo;Research and Development;8612.00
3352;Sigourney E. Morales;27;Microsoft;Quality Assurance;4510.00
3354;Beau L. Donovan;65;Microsoft;Legal Department;9372.00
3361;Quincy T. Hudson;63;Yahoo;Media Relations;7059.00
3365;Germane U. Joyner;46;Finale;Asset Management;3447.00
3369;Paki A. Gray;31;Google;Sales and Marketing;1000.00
3372;Lydia Y. Robles;32;Borland;Public Relations;9555.00
3374;Yuri Y. Riggs;66;Lavasoft;Accounting;2527.00
3375;Lavinia U. Foster;61;Lavasoft;Advertising;9368.00
3390;Piper V. Weaver;56;Lycos;Payroll;6216.00
3395;Allegra Z. Carney;22;Lycos;Research and Development;6469.00
3397;Plato B. Moody;43;Altavista;Accounting;1145.00
3404;Patience A. Vaughn;70;Finale;Sales and Marketing;1207.00
3412;Oren B. Good;38;Finale;Research and Development;5876.00
3422;Tallulah R. Pittman;38;Google;Tech Support;5197.00
3426;Salvador N. Baird;58;Lycos;Advertising;2683.00
3427;Lacey O. Mendez;66;Apple Systems;Media Relations;1396.00
3432;Noble J. Wilkins;43;Cakewalk;Human Resources;1865.00
3437;Cassandra L. Langley;54;Yahoo;Quality Assurance;4418.00
3438;Garth V. Richmond;61;Microsoft;Asset Management;9389.00
3439;Elijah J. Whitley;68;Macromedia;Public Relations;8284.00
3442;Cade F. Silva;26;Macromedia;Research and Development;8905.00
3444;Larissa K. Parker;54;Macromedia;Customer Relations;7021.00
3464;Dillon H. Guerrero;58;Borland;Advertising;5435.00
3467;Rhona O. Cline;53;Google;Sales and Marketing;8552.00
3483;Destiny C. Salinas;57;Yahoo;Media Relations;4925.00
3485;Amery R. Terrell;45;Microsoft;Quality Assurance;8680.00
3486;Cleo F. Figueroa;42;Sibelius;Customer Service;2495.00
3499;Autumn F. Horn;62;Chami;Public Relations;7754.00
3513;Austin A. Griffin;27;Sibelius;Payroll;4297.00
3520;Charde A. York;44;Sibelius;Research and Development;5133.00
3522;Shaine M. Love;18;Microsoft;Media Relations;7904.00
3525;Cameran T. Perez;67;Apple Systems;Public Relations;1093.00
3526;Brenna I. Green;40;Finale;Sales and Marketing;4003.00
3535;Harding V. Banks;39;Google;Quality Assurance;7213.00
3538;Sydnee V. Whitehead;56;Lavasoft;Human Resources;7771.00
3543;Samantha X. Spears;63;Lycos;Research and Development;8687.00
3552;Howard W. Fischer;60;Cakewalk;Quality Assurance;6884.00
3555;Davis S. Nichols;24;Finale;Accounting;6237.00
3565;Simone W. Reyes;42;Lavasoft;Accounting;4674.00
3573;Quyn Q. Fields;45;Lycos;Human Resources;4640.00
3587;Merrill M. Johns;35;Finale;Payroll;2924.00
3590;Keegan T. Gonzales;69;Sibelius;Accounting;8914.00
3594;Destiny N. Frederick;48;Chami;Accounting;2512.00
3595;Adara F. Powers;23;Altavista;Research and Development;5737.00
3598;Ray G. Rose;46;Lavasoft;Customer Service;3451.00
3610;Yolanda F. Bradford;34;Yahoo;Advertising;8606.00
3616;Ralph N. Travis;45;Borland;Payroll;3961.00
3624;Gillian C. Cherry;28;Cakewalk;Tech Support;7858.00
3629;Willa O. Nunez;49;Google;Customer Relations;8762.00
3632;Joan Z. Nunez;24;Apple Systems;Customer Relations;1470.00
3633;Emerald U. Golden;67;Cakewalk;Tech Support;3088.00
3640;Vaughan Y. Phillips;34;Altavista;Legal Department;6526.00
3646;Shaine L. Reese;43;Sibelius;Finances;8880.00
3648;Drake E. Stewart;22;Macromedia;Sales and Marketing;9959.00
3655;Anne J. Payne;47;Cakewalk;Human Resources;3729.00
3662;Wyatt D. Montoya;42;Sibelius;Media Relations;9136.00
3668;Hall H. Powell;48;Microsoft;Tech Support;3192.00
3710;Cameron B. Rojas;35;Lycos;Media Relations;2777.00
3711;Shelby O. House;60;Sibelius;Tech Support;8831.00
3726;Tallulah Y. Conley;54;Lavasoft;Research and Development;9154.00
3736;Eric G. Patel;23;Yahoo;Human Resources;9827.00
3756;Keith Y. Figueroa;23;Sibelius;Customer Service;8840.00
3758;Shelley J. Patterson;50;Macromedia;Research and Development;5320.00
3778;Jasper T. Hartman;27;Sibelius;Human Resources;4737.00
3779;Vladimir B. Brown;39;Finale;Finances;6289.00
3787;Nathan K. Campbell;43;Cakewalk;Finances;1836.00
3789;Iliana F. Page;61;Adobe;Quality Assurance;2848.00
3793;Graham B. Vazquez;69;Finale;Payroll;1841.00
3806;Hadassah V. Byrd;66;Chami;Customer Service;3031.00
3808;Chiquita X. Hays;61;Macromedia;Customer Relations;9769.00
3812;Meghan J. Blackwell;65;Lycos;Sales and Marketing;5499.00
3820;Lester A. Goodman;37;Altavista;Payroll;2212.00
3822;Byron T. Dorsey;59;Chami;Customer Relations;3809.00
3825;Amir Q. Yates;22;Yahoo;Legal Department;2842.00
3828;Liberty U. Barlow;41;Finale;Legal Department;2315.00
3829;Ivana K. Jackson;63;Sibelius;Research and Development;3894.00
3832;Martena A. Langley;59;Lycos;Human Resources;2455.00
3837;Jasper F. Benson;68;Altavista;Accounting;3163.00
3840;Amity X. Best;45;Chami;Asset Management;4473.00
3843;Noel T. Decker;53;Yahoo;Finances;4785.00
3847;Hadley E. Hyde;62;Borland;Customer Service;6413.00
3863;Flavia T. Ballard;63;Sibelius;Customer Relations;8686.00
3866;Shad Q. Rivers;53;Yahoo;Finances;1516.00
3874;Jack L. Blanchard;28;Macromedia;Research and Development;3217.00
3881;Amery C. Talley;60;Microsoft;Accounting;9299.00
3889;Quyn A. Kirby;34;Apple Systems;Customer Relations;7055.00
3899;Rooney B. Carlson;18;Borland;Accounting;3594.00
3906;Nola U. Stark;36;Apple Systems;Sales and Marketing;7791.00
3910;Hayden L. Walker;67;Google;Customer Relations;9761.00
3913;Jordan C. Leach;65;Microsoft;Research and Development;3526.00
3934;Whitney S. Garcia;36;Adobe;Asset Management;4728.00
3936;Edward B. Franco;48;Chami;Payroll;3306.00
3945;Brandon J. Farley;54;Macromedia;Legal Department;7584.00
3946;Isabella G. Donaldson;61;Lycos;Finances;9519.00
3954;Lillith F. Kaufman;32;Chami;Advertising;2235.00
3960;Amal H. Mckee;40;Cakewalk;Human Resources;2658.00
3961;Holmes K. Burns;69;Google;Customer Service;3826.00
3970;Kerry J. Bradford;32;Lavasoft;Quality Assurance;4000.00
3974;Rose S. Bridges;65;Cakewalk;Advertising;3792.00
3991;Samuel L. Church;69;Lavasoft;Asset Management;5741.00
3992;Taylor D. Perez;62;Apple Systems;Customer Service;6965.00
3996;Harlan D. Boyle;61;Finale;Finances;7793.00
4013;Teegan V. Vega;57;Microsoft;Public Relations;9506.00
4015;Leigh F. Henson;53;Google;Media Relations;8280.00
4026;Kellie R. Mccarty;40;Borland;Accounting;4526.00
4029;Drake A. Sykes;42;Lavasoft;Customer Service;5230.00
4047;Summer L. Castillo;27;Borland;Research and Development;9196.00
4058;April P. Gonzales;46;Cakewalk;Finances;9894.00
4068;Lance S. Durham;47;Apple Systems;Customer Relations;4025.00
4071;Lareina S. Nichols;48;Altavista;Public Relations;9498.00
4078;Magee S. Cantrell;42;Apple Systems;Public Relations;3885.00
4083;Phillip L. Shaffer;43;Borland;Sales and Marketing;9384.00
4091;Dexter D. Mays;18;Yahoo;Human Resources;5904.00
4092;Russell B. Mejia;20;Macromedia;Asset Management;7017.00
4097;Sylvia H. Bray;21;Finale;Sales and Marketing;7598.00
4100;Zephr J. Gray;62;Lavasoft;Advertising;3670.00
4102;Kessie D. Rodgers;51;Microsoft;Media Relations;4662.00
4119;Tashya V. Blackburn;64;Microsoft;Asset Management;3080.00
4122;Sarah X. Hartman;34;Altavista;Customer Relations;7219.00
4130;Barclay J. Franco;52;Macromedia;Quality Assurance;7241.00
4138;Dai I. Underwood;57;Lavasoft;Finances;6066.00
4151;Kyle X. Curry;52;Cakewalk;Research and Development;1133.00
4194;Kyra O. Compton;40;Apple Systems;Research and Development;7024.00
4198;Justin E. Russell;31;Altavista;Sales and Marketing;2160.00
4201;Paula T. Holmes;21;Finale;Finances;6549.00
4217;Jared G. Bean;52;Yahoo;Finances;5687.00
4241;Chiquita J. Carlson;43;Finale;Sales and Marketing;8407.00
4242;Steel K. Kelley;67;Microsoft;Advertising;7828.00
4253;Yardley I. Mason;41;Altavista;Tech Support;1831.00
4263;Joan Y. Landry;53;Microsoft;Research and Development;8705.00
4273;Alice Z. Knight;48;Lycos;Tech Support;2004.00
4284;Dante K. Bond;51;Adobe;Accounting;2671.00
4287;Calvin W. Carter;40;Lavasoft;Payroll;4875.00
4289;Hakeem G. Sampson;22;Lavasoft;Human Resources;4675.00
4301;Melvin L. Callahan;64;Adobe;Tech Support;1112.00
4308;Mikayla C. Koch;28;Apple Systems;Human Resources;3791.00
4314;Haley C. Green;40;Chami;Public Relations;8652.00
4329;Nero K. Graves;56;Adobe;Tech Support;1642.00
4331;Candice O. Klein;20;Chami;Asset Management;9488.00
4333;Melinda Y. Glass;35;Altavista;Payroll;8860.00
4340;Tanya C. Maddox;49;Yahoo;Customer Service;5885.00
4341;Uriel P. Hurley;35;Google;Tech Support;6879.00
4350;Karleigh O. Villarreal;28;Altavista;Finances;6920.00
4358;Abigail C. Yates;46;Cakewalk;Tech Support;8175.00
4363;Kaden I. Hawkins;64;Chami;Advertising;6219.00
4365;Basia G. Marsh;37;Apple Systems;Legal Department;1870.00
4369;Ignacia F. Morris;35;Sibelius;Customer Relations;9970.00
4377;Hyatt D. Neal;31;Lycos;Legal Department;5054.00
4380;Paki J. Bond;39;Macromedia;Payroll;3443.00
4383;Suki P. Parsons;40;Cakewalk;Finances;7072.00
4387;Dominique R. Ward;54;Yahoo;Payroll;3305.00
4391;Quail Q. Roberson;25;Yahoo;Asset Management;5794.00
4398;Hayes C. Shepherd;50;Lavasoft;Sales and Marketing;8924.00
4399;Melodie V. Vang;70;Apple Systems;Legal Department;1748.00
4409;Tara G. Delaney;24;Borland;Payroll;1008.00
4413;Herrod Z. England;42;Google;Legal Department;6633.00
4414;Zena Q. Stanley;59;Lavasoft;Research and Development;8985.00
4421;Channing L. Powell;50;Cakewalk;Payroll;9865.00
4429;Seth O. Fleming;66;Lycos;Finances;4876.00
4438;Adena G. Buckner;66;Macromedia;Finances;5811.00
4446;Iona K. Burt;36;Macromedia;Tech Support;8354.00
4448;Mark Y. Burton;42;Lycos;Quality Assurance;3604.00
4455;Kendall C. Mccullough;24;Macromedia;Customer Relations;3395.00
4459;Imogene L. Evans;28;Adobe;Research and Development;6835.00
4472;Hollee L. Baldwin;37;Macromedia;Asset Management;3883.00
4475;Nell J. Marquez;61;Cakewalk;Human Resources;1210.00
4492;Isabelle X. Stein;26;Google;Research and Development;4567.00
4495;Cheyenne E. Cook;53;Finale;Accounting;6452.00
4496;Quinlan O. Finch;36;Altavista;Accounting;3804.00
4500;Todd L. Bryant;56;Yahoo;Tech Support;4123.00
4503;Barry P. Lester;44;Microsoft;Human Resources;5268.00
4519;Uriel A. Hess;31;Lycos;Payroll;4076.00
4522;Juliet X. Kirby;20;Borland;Human Resources;5945.00
4524;Vaughan X. Kinney;67;Lavasoft;Customer Relations;3012.00
4526;Maile S. Horton;35;Yahoo;Asset Management;4941.00
4527;Chaney R. Bray;33;Adobe;Customer Relations;6507.00
4531;Winifred D. Moon;42;Lycos;Advertising;9337.00
4540;Joseph F. Soto;37;Chami;Finances;6788.00
4541;Alana I. Zamora;31;Chami;Customer Relations;5210.00
4544;Fatima W. Cohen;63;Microsoft;Sales and Marketing;8330.00
4550;Regina I. Nicholson;70;Lycos;Media Relations;4548.00
4551;Sade P. Johnson;24;Macromedia;Payroll;4999.00
4556;Rosalyn W. Richmond;53;Chami;Human Resources;6773.00
4560;Daniel U. Richards;55;Yahoo;Asset Management;7614.00
4576;Ria W. Castro;29;Lavasoft;Quality Assurance;6851.00
4585;Brendan B. Vincent;43;Finale;Customer Service;4757.00
4594;Tyrone K. Mosley;40;Apple Systems;Payroll;7758.00
4599;Desiree A. White;60;Lycos;Sales and Marketing;4785.00
4601;Nehru G. Small;62;Borland;Advertising;6941.00
4609;Hilda R. Moody;52;Borland;Accounting;4560.00
4621;Russell X. Huff;20;Microsoft;Quality Assurance;2274.00
4622;Keiko Z. Garza;25;Finale;Research and Development;7847.00
4627;Wing N. Le;66;Macromedia;Human Resources;3949.00
4641;Lavinia W. Hinton;66;Sibelius;Advertising;6323.00
4651;Alden O. Middleton;50;Adobe;Sales and Marketing;4479.00
4655;Amena H. Barton;55;Finale;Customer Service;7121.00
4657;Dean V. Church;39;Lavasoft;Payroll;2207.00
4658;Frances P. Dejesus;24;Apple Systems;Tech Support;6920.00
4665;Wesley L. Pugh;42;Finale;Public Relations;7117.00
4676;Olga Z. Franco;62;Borland;Public Relations;3666.00
4677;Ryan J. Duke;27;Lycos;Accounting;4302.00
4695;Glenna S. Tyson;56;Apple Systems;Payroll;6253.00
4699;Ezra K. Bright;23;Google;Quality Assurance;6145.00
4703;Emerson Z. Petty;52;Chami;Advertising;5264.00
4705;Ignacia Q. Cash;35;Finale;Customer Service;7189.00
4717;Margaret Q. Boyd;35;Lycos;Customer Relations;7904.00
4720;Devin E. Franco;58;Yahoo;Research and Development;1959.00
4732;Noelle W. Morgan;46;Yahoo;Accounting;3677.00
4733;Ralph M. Gould;28;Chami;Research and Development;3851.00
4742;Hop T. Osborne;59;Yahoo;Customer Relations;3229.00
4743;Abdul Q. House;60;Finale;Asset Management;7223.00
4773;Arsenio I. Stephens;26;Cakewalk;Public Relations;9727.00
4777;Yuri I. Conrad;23;Lycos;Human Resources;2607.00
4779;Graiden R. Bonner;53;Altavista;Advertising;8963.00
4781;Kenneth L. Garrett;54;Cakewalk;Payroll;3064.00
4784;Hammett O. Mcintosh;19;Lycos;Media Relations;4301.00
4791;Penelope J. Little;70;Borland;Tech Support;2221.00
4795;Zoe T. Schneider;70;Google;Public Relations;3018.00
4806;Timothy F. Erickson;34;Borland;Accounting;8296.00
4807;Isaiah G. Black;67;Borland;Customer Relations;3893.00
4808;Alyssa T. Simmons;40;Macromedia;Research and Development;5784.00
4815;Isaiah S. Crawford;20;Sibelius;Finances;9768.00
4816;Juliet Y. Reed;43;Macromedia;Sales and Marketing;3130.00
4817;Mira Z. Suarez;70;Yahoo;Customer Service;4340.00
4824;Celeste Z. Romero;51;Altavista;Customer Service;9879.00
4829;Patience Z. Hunt;20;Apple Systems;Asset Management;4699.00
4831;Jenna F. Hodge;69;Macromedia;Human Resources;4815.00
4837;Kerry N. Lowery;54;Apple Systems;Customer Service;4111.00
4851;Dacey J. Duran;22;Macromedia;Human Resources;4355.00
4854;Miranda L. Lopez;37;Yahoo;Customer Service;5337.00
4855;Wesley K. Hunter;35;Yahoo;Quality Assurance;9217.00
4865;Britanney E. Vasquez;70;Adobe;Finances;7170.00
4867;Illiana I. Harris;39;Borland;Accounting;9186.00
4868;Francesca H. Cameron;18;Apple Systems;Customer Relations;6949.00
4886;Forrest I. Benton;34;Lycos;Tech Support;5437.00
4896;Jelani E. Allison;29;Microsoft;Accounting;7788.00
4899;Eugenia O. Ramirez;53;Sibelius;Customer Service;4098.00
4920;Gwendolyn X. Cole;66;Adobe;Customer Relations;2294.00
4921;Tamekah M. Mclean;20;Microsoft;Accounting;8396.00
4924;Tallulah H. Fields;53;Cakewalk;Asset Management;6608.00
4925;Quyn I. Winters;20;Adobe;Advertising;6158.00
4930;Jackson H. Sherman;62;Lycos;Customer Relations;8205.00
4934;Aidan X. Yates;41;Microsoft;Legal Department;3927.00
4935;Cairo S. Andrews;42;Google;Public Relations;3033.00
4938;Ahmed Y. Stuart;25;Macromedia;Public Relations;4611.00
4943;Hedwig F. Wolf;45;Adobe;Tech Support;3592.00
4952;Adara V. Frazier;57;Altavista;Payroll;6818.00
4953;Clark C. Gutierrez;26;Macromedia;Human Resources;4415.00
4961;Miriam E. Bernard;65;Adobe;Customer Relations;1682.00
4964;Kelly S. Kennedy;43;Finale;Quality Assurance;6268.00
4973;Omar Y. Whitaker;63;Macromedia;Finances;4492.00
4985;Valentine Y. Fuentes;66;Sibelius;Media Relations;5990.00
4999;Carl U. Ingram;33;Macromedia;Media Relations;2524.00
5013;Emmanuel U. Wynn;39;Yahoo;Finances;4444.00
5014;Ivory V. Hopkins;51;Google;Tech Support;7981.00
5029;Dennis V. Cochran;44;Altavista;Public Relations;5850.00
5040;Drake H. Russell;41;Lavasoft;Public Relations;5956.00
5046;Paula Z. Todd;55;Google;Customer Service;2022.00
5049;Armand R. Cruz;67;Borland;Advertising;4395.00
5051;Kellie A. Garrison;56;Sibelius;Customer Service;9498.00
5065;Hammett K. Riley;65;Adobe;Media Relations;8254.00
5069;Dakota E. Atkins;26;Google;Accounting;6914.00
5080;Noelle S. Bright;39;Apple Systems;Advertising;3417.00
5090;Jameson W. Knowles;56;Borland;Accounting;7337.00
5102;Yen F. Buck;30;Altavista;Customer Service;2396.00
5104;Josiah R. Jordan;42;Macromedia;Finances;7835.00
5110;Nathan Z. Dillard;47;Cakewalk;Research and Development;9100.00
5112;Paula Q. Hartman;53;Adobe;Tech Support;5910.00
5116;Asher O. Owens;34;Chami;Asset Management;3025.00
5119;Ferris G. Tate;36;Lavasoft;Payroll;5149.00
5120;Jack T. Walters;40;Chami;Finances;7395.00
5127;Whoopi D. Ruiz;56;Sibelius;Human Resources;7138.00
5132;Cooper G. Howe;69;Borland;Tech Support;5372.00
5149;Tatiana G. Parks;20;Adobe;Media Relations;8329.00
5150;Daphne Q. Butler;65;Google;Tech Support;7188.00
5151;Georgia D. Kemp;45;Adobe;Research and Development;1405.00
5160;Chaim C. Duncan;65;Adobe;Human Resources;9629.00
5174;Raya W. Emerson;69;Yahoo;Payroll;3041.00
5177;Ivan W. Munoz;56;Macromedia;Media Relations;4363.00
5189;Justina J. Benson;53;Borland;Customer Relations;9711.00
5205;Kato N. Lawrence;65;Borland;Quality Assurance;2913.00
5209;Christine A. Wilkins;58;Adobe;Legal Department;7255.00
5213;Fitzgerald Q. Nichols;49;Lycos;Research and Development;3369.00
5218;Wayne P. Contreras;45;Sibelius;Tech Support;7544.00
5246;Ezra M. Buck;31;Altavista;Tech Support;9991.00
5247;Marsden G. Contreras;34;Sibelius;Public Relations;6366.00
5257;Daryl F. Burgess;62;Altavista;Payroll;8276.00
5260;Lila J. Mcguire;68;Cakewalk;Accounting;6361.00
5264;Beau A. Becker;67;Adobe;Quality Assurance;2076.00
5283;Mason E. Dickson;37;Microsoft;Payroll;9184.00
5294;Kai S. Jefferson;19;Google;Media Relations;9296.00
5296;Hope W. Garcia;28;Lavasoft;Quality Assurance;4303.00
5306;Tashya N. Campbell;40;Yahoo;Public Relations;5798.00
5314;Walker B. Pierce;24;Sibelius;Customer Service;2893.00
5315;Wynter U. Elliott;20;Cakewalk;Sales and Marketing;1904.00
5321;Doris B. Alexander;28;Apple Systems;Accounting;8111.00
5322;Chantale P. Fields;34;Microsoft;Payroll;2968.00
5324;Madeline J. Mcdonald;68;Adobe;Customer Relations;9991.00
5333;Adara M. Barry;61;Adobe;Tech Support;5951.00
5337;Angela R. Burks;22;Apple Systems;Tech Support;4079.00
5347;Gail G. Conley;58;Borland;Payroll;8791.00
5356;Isabella Y. Coleman;28;Google;Research and Development;3925.00
5366;Desiree H. Shannon;51;Lavasoft;Legal Department;4786.00
5378;Amelia A. Craig;27;Cakewalk;Accounting;6995.00
5380;Meghan F. Boyd;20;Lavasoft;Quality Assurance;1579.00
